object	relation	subject_external_id	subject_external_db	pub
peripheral nervous system	overlaps	605993	catmaid_leg40	
adult ventral nerve cord	overlaps	605993	catmaid_leg40	
peripheral nervous system	overlaps	606006	catmaid_leg40	
adult ventral nerve cord	overlaps	606006	catmaid_leg40	
peripheral nervous system	overlaps	606048	catmaid_leg40	
adult ventral nerve cord	overlaps	606048	catmaid_leg40	
peripheral nervous system	overlaps	606060	catmaid_leg40	
adult ventral nerve cord	overlaps	606060	catmaid_leg40	
peripheral nervous system	overlaps	606072	catmaid_leg40	
adult ventral nerve cord	overlaps	606072	catmaid_leg40	
peripheral nervous system	overlaps	606126	catmaid_leg40	
adult ventral nerve cord	overlaps	606126	catmaid_leg40	
peripheral nervous system	overlaps	606138	catmaid_leg40	
adult ventral nerve cord	overlaps	606138	catmaid_leg40	
peripheral nervous system	overlaps	606166	catmaid_leg40	
adult ventral nerve cord	overlaps	606166	catmaid_leg40	
peripheral nervous system	overlaps	606178	catmaid_leg40	
adult ventral nerve cord	overlaps	606178	catmaid_leg40	
peripheral nervous system	overlaps	606203	catmaid_leg40	
adult ventral nerve cord	overlaps	606203	catmaid_leg40	
peripheral nervous system	overlaps	606232	catmaid_leg40	
adult ventral nerve cord	overlaps	606232	catmaid_leg40	
peripheral nervous system	overlaps	606257	catmaid_leg40	
adult ventral nerve cord	overlaps	606257	catmaid_leg40	
peripheral nervous system	overlaps	606269	catmaid_leg40	
adult ventral nerve cord	overlaps	606269	catmaid_leg40	
peripheral nervous system	overlaps	606323	catmaid_leg40	
adult ventral nerve cord	overlaps	606323	catmaid_leg40	
peripheral nervous system	overlaps	606361	catmaid_leg40	
adult ventral nerve cord	overlaps	606361	catmaid_leg40	
peripheral nervous system	overlaps	606373	catmaid_leg40	
adult ventral nerve cord	overlaps	606373	catmaid_leg40	
peripheral nervous system	overlaps	606385	catmaid_leg40	
adult ventral nerve cord	overlaps	606385	catmaid_leg40	
peripheral nervous system	overlaps	606426	catmaid_leg40	
adult ventral nerve cord	overlaps	606426	catmaid_leg40	
peripheral nervous system	overlaps	606465	catmaid_leg40	
adult ventral nerve cord	overlaps	606465	catmaid_leg40	
peripheral nervous system	overlaps	606492	catmaid_leg40	
adult ventral nerve cord	overlaps	606492	catmaid_leg40	
peripheral nervous system	overlaps	606507	catmaid_leg40	
adult ventral nerve cord	overlaps	606507	catmaid_leg40	
peripheral nervous system	overlaps	606545	catmaid_leg40	
adult ventral nerve cord	overlaps	606545	catmaid_leg40	
peripheral nervous system	overlaps	606561	catmaid_leg40	
adult ventral nerve cord	overlaps	606561	catmaid_leg40	
peripheral nervous system	overlaps	606577	catmaid_leg40	
adult ventral nerve cord	overlaps	606577	catmaid_leg40	
peripheral nervous system	overlaps	606602	catmaid_leg40	
adult ventral nerve cord	overlaps	606602	catmaid_leg40	
peripheral nervous system	overlaps	606627	catmaid_leg40	
adult ventral nerve cord	overlaps	606627	catmaid_leg40	
peripheral nervous system	overlaps	606643	catmaid_leg40	
adult ventral nerve cord	overlaps	606643	catmaid_leg40	
peripheral nervous system	overlaps	606655	catmaid_leg40	
adult ventral nerve cord	overlaps	606655	catmaid_leg40	
