filename	label	is_a	part_of	comment	dbxrefs
494314	neuron 70012 (FANC:494314)	neuron|adult motor neuron	female organism|adult nervous system	wing motor neuron PDMN1 bundle, contains presynapses, left posterior dorsal mesothoracic nerve, left soma, skeleton	catmaid_fanc_JRC2018VF:494314|catmaid_fanc:70011
494330	neuron 16765 (FANC:494330)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 9746 & 16765, right T1 leg nerve, skeleton, right soma	catmaid_fanc_JRC2018VF:494330|catmaid_fanc:16764
494350	neuron 70016 (FANC:494350)	neuron|adult motor neuron	female organism|adult nervous system	wing motor neuron PDMN1 bundle, contains presynapses, left posterior dorsal mesothoracic nerve, left soma, skeleton	catmaid_fanc_JRC2018VF:494350|catmaid_fanc:70015
494367	neuron 16770 (FANC:494367)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 9207 & 16770, right T1 leg nerve, skeleton, right soma	catmaid_fanc_JRC2018VF:494367|catmaid_fanc:16769
494394	neuron 99764 (FANC:494394)	neuron|metathoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	skeleton, T3 leg motor neuron, T3 leg motor neuron L18 bundle, right T3 leg nerve, right soma	catmaid_fanc_JRC2018VF:494394|catmaid_fanc:113026
494410	neuron 70020 (FANC:494410)	neuron|adult motor neuron	female organism|adult nervous system	wing motor neuron PDMN2 bundle, left-right homologs 15084 & 70020, contains presynapses, left posterior dorsal mesothoracic nerve, right soma, skeleton	catmaid_fanc_JRC2018VF:494410|catmaid_fanc:70019
494430	tergotrochanteral motor neuron_left (FANC:494430)	neuron|mesothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T2 leg motor neuron, T2 leg motor neuron PDMN bundle, left posterior dorsal mesothoracic nerve, left soma, skeleton	catmaid_fanc_JRC2018VF:494430|catmaid_fanc:70023
494446	neuron 100790 (FANC:494446)	neuron|metathoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	skeleton, T3 leg motor neuron, T3 leg motor neuron L15 bundle, posterior soma, right T3 leg nerve, right soma	catmaid_fanc_JRC2018VF:494446|catmaid_fanc:113038
494467	neuron 99517 (FANC:494467)	neuron|metathoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	skeleton, T3 leg motor neuron, T3 leg motor neuron L14 bundle, right T3 leg nerve, right soma	catmaid_fanc_JRC2018VF:494467|catmaid_fanc:113051
494483	neuron 16802 (FANC:494483)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 12262 & 16802, right T1 leg nerve, skeleton, right soma	catmaid_fanc_JRC2018VF:494483|catmaid_fanc:16801
494502	tergotrochanteral motor neuron_right (FANC:494502)	neuron|mesothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T2 leg motor neuron, T2 leg motor neuron PDMN bundle, right posterior dorsal mesothoracic nerve, right soma, skeleton	catmaid_fanc_JRC2018VF:494502|catmaid_fanc:47521
494526	neuron 12708 (FANC:494526)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, right T1 leg nerve, skeleton, right soma, leaves through damage, left-right homologs 492 & 12708	catmaid_fanc_JRC2018VF:494526|catmaid_fanc:12707
494548	neuron 99902 (FANC:494548)	neuron|metathoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	skeleton, T3 leg motor neuron, T3 leg motor neuron L1 bundle, right T3 leg nerve, right soma	catmaid_fanc_JRC2018VF:494548|catmaid_fanc:113063
494564	neuron 16811 (FANC:494564)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left T1 leg nerve, skeleton, left soma, left-right homologs 16811 & 16218	catmaid_fanc_JRC2018VF:494564|catmaid_fanc:16810
494583	neuron 47532 (FANC:494583)	neuron|adult motor neuron	female organism|adult nervous system	wing motor neuron ADMN1 bundle, right anterior dorsal mesothoracic nerve, skeleton, right soma	catmaid_fanc_JRC2018VF:494583|catmaid_fanc:47531
494603	neuron 100032 (FANC:494603)	neuron|metathoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	skeleton, T3 leg motor neuron, T3 leg motor neuron L18 bundle, right T3 leg nerve, right soma	catmaid_fanc_JRC2018VF:494603|catmaid_fanc:113075
494623	neuron 47543 (FANC:494623)	neuron|adult motor neuron	female organism|adult nervous system	wing motor neuron ADMN1 bundle, right anterior dorsal mesothoracic nerve, skeleton, right soma	catmaid_fanc_JRC2018VF:494623|catmaid_fanc:47542
494638	neuron 70076 (FANC:494638)	neuron|mesothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T2 leg motor neuron, T2 leg motor neuron L1 bundle, right T2 leg nerve, skeleton, right soma	catmaid_fanc_JRC2018VF:494638|catmaid_fanc:70075
494658	neuron 80316 (FANC:494658)	neuron|adult motor neuron	female organism|adult nervous system	haltere motor neuron HN bundle, right soma, skeleton, right haltere nerve	catmaid_fanc_JRC2018VF:494658|catmaid_fanc:80315
494676	neuron 12736 (FANC:494676)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, right T1 leg nerve, skeleton, right soma	catmaid_fanc_JRC2018VF:494676|catmaid_fanc:12735
494695	neuron 99651 (FANC:494695)	neuron|metathoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	skeleton, T3 leg motor neuron, T3 leg motor neuron L1 bundle, right soma, right T3 leg nerve	catmaid_fanc_JRC2018VF:494695|catmaid_fanc:113087
494711	neuron 70088 (FANC:494711)	neuron|mesothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T2 leg motor neuron, T2 leg motor neuron L1 bundle, right T2 leg nerve, skeleton, right soma	catmaid_fanc_JRC2018VF:494711|catmaid_fanc:70087
494728	neuron 100675 (FANC:494728)	neuron|metathoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	skeleton, T3 leg motor neuron, T3 leg motor neuron L14 bundle, right T3 leg nerve, right soma	catmaid_fanc_JRC2018VF:494728|catmaid_fanc:113099
494748	neuron 464 (FANC:494748)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 464 & 3823, skeleton, left T1 leg nerve, left soma, top NBLAST hit for 22A08-Gal4, second NBLAST hit for 81A07-Gal4	catmaid_fanc_JRC2018VF:494748|catmaid_fanc:463
494913	neuron 468 (FANC:494913)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 468 & 15680, left T1 leg nerve, skeleton, left soma	catmaid_fanc_JRC2018VF:494913|catmaid_fanc:467
494984	neuron 472 (FANC:494984)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 472 & 16026, left T1 leg nerve, skeleton, left soma	catmaid_fanc_JRC2018VF:494984|catmaid_fanc:471
495004	neuron 16857 (FANC:495004)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron, T1 leg motor neuron D2 bundle, left-right homologs 16857 & 11380, left soma, skeleton, left T1 dorsal nerve	catmaid_fanc_JRC2018VF:495004|catmaid_fanc:16856
495023	neuron 47577 (FANC:495023)	neuron|adult motor neuron	female organism|adult nervous system	wing motor neuron ADMN1 bundle, right anterior dorsal mesothoracic nerve, right soma, skeleton	catmaid_fanc_JRC2018VF:495023|catmaid_fanc:47576
495045	neuron 98757 (FANC:495045)	neuron|metathoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	skeleton, T3 leg motor neuron, T3 leg motor neuron L16 bundle, right T3 leg nerve, right soma	catmaid_fanc_JRC2018VF:495045|catmaid_fanc:113111
495061	neuron 476 (FANC:495061)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 476 & 2180, left T1 leg nerve, skeleton, left soma	catmaid_fanc_JRC2018VF:495061|catmaid_fanc:475
495078	neuron 12767 (FANC:495078)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 10393 & 12767, right T1 leg nerve, skeleton, leaves through damage, right soma	catmaid_fanc_JRC2018VF:495078|catmaid_fanc:12766
495098	neuron 480 (FANC:495098)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L2 bundle, left-right homologs 480 & 11285, left T1 leg nerve, skeleton, left soma	catmaid_fanc_JRC2018VF:495098|catmaid_fanc:479
495122	neuron 484 (FANC:495122)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L2 bundle, skeleton, left T1 leg nerve, left soma, left-right homologs 484 & 10781	catmaid_fanc_JRC2018VF:495122|catmaid_fanc:483
495147	neuron 102852 (FANC:495147)	neuron|metathoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	skeleton, T3 leg motor neuron, T3 leg motor neuron L1 bundle, right T3 leg nerve, right soma	catmaid_fanc_JRC2018VF:495147|catmaid_fanc:113123
495164	neuron 106983 (FANC:495164)	neuron|metathoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	skeleton, T3 leg motor neuron, T3 leg motor neuron L1 bundle, left soma, left T3 leg nerve	catmaid_fanc_JRC2018VF:495164|catmaid_fanc:106982
495180	neuron 488 (FANC:495180)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L2 bundle, left T1 leg nerve, skeleton, left soma, left-right homologs 488 & 10971	catmaid_fanc_JRC2018VF:495180|catmaid_fanc:487
495198	neuron 492 (FANC:495198)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left T1 leg nerve, skeleton, left soma, left-right homologs 492 & 12708, top NBLAST hit for 56H01-LexA	catmaid_fanc_JRC2018VF:495198|catmaid_fanc:491
495223	neuron 99783 (FANC:495223)	neuron|metathoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	skeleton, T3 leg motor neuron, T3 leg motor neuron L1 bundle, right soma, right T3 leg nerve	catmaid_fanc_JRC2018VF:495223|catmaid_fanc:113135
495239	neuron 12786 (FANC:495239)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 9005 & 12786, right T1 leg nerve, skeleton, leaves through damage, right soma	catmaid_fanc_JRC2018VF:495239|catmaid_fanc:12785
495259	neuron 70133 (FANC:495259)	neuron|mesothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T2 leg motor neuron, T2 leg motor neuron L1 bundle, right T2 leg nerve, skeleton, right soma	catmaid_fanc_JRC2018VF:495259|catmaid_fanc:70132
495278	neuron 104949 (FANC:495278)	neuron|adult motor neuron	female organism|adult nervous system	skeleton, haltere motor neuron, haltere motor neuron T3 H1 bundle, left T3 leg nerve, left soma	catmaid_fanc_JRC2018VF:495278|catmaid_fanc:104948
495295	neuron 100683 (FANC:495295)	neuron|metathoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	skeleton, T3 leg motor neuron, T3 leg motor neuron L14 bundle, right T3 leg nerve, right soma	catmaid_fanc_JRC2018VF:495295|catmaid_fanc:113146
495316	neuron 6654 (FANC:495316)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron V2 bundle, left-right homologs 11787 & 6654, right T1 ventral nerve, skeleton, right soma	catmaid_fanc_JRC2018VF:495316|catmaid_fanc:6653
495334	neuron 74241 (FANC:495334)	neuron|mesothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T2 leg motor neuron, T2 leg motor neuron L1 bundle, left T2 leg nerve, left soma, skeleton	catmaid_fanc_JRC2018VF:495334|catmaid_fanc:74240
495351	neuron 12803 (FANC:495351)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 9191 & 12803, right T1 leg nerve, skeleton, leaves through damage, right soma	catmaid_fanc_JRC2018VF:495351|catmaid_fanc:12802
495371	neuron 100558 (FANC:495371)	neuron|metathoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	skeleton, T3 leg motor neuron, T3 leg motor neuron L14 bundle, right T3 leg nerve, right soma	catmaid_fanc_JRC2018VF:495371|catmaid_fanc:113158
495388	neuron 107021 (FANC:495388)	neuron|metathoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	skeleton, T3 leg motor neuron, T3 leg motor neuron A11 bundle, left first abdominal nerve, left soma	catmaid_fanc_JRC2018VF:495388|catmaid_fanc:107020
495406	neuron 10768 (FANC:495406)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 9557 & 10768, right T1 leg nerve, skeleton, right soma	catmaid_fanc_JRC2018VF:495406|catmaid_fanc:10767
495427	neuron 74257 (FANC:495427)	neuron|mesothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T2 leg motor neuron, T2 leg motor neuron L1 bundle, left T2 leg nerve, skeleton, left soma	catmaid_fanc_JRC2018VF:495427|catmaid_fanc:74256
495443	neuron 104976 (FANC:495443)	neuron|metathoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	posterior soma, skeleton, T3 leg motor neuron, T3 leg motor neuron L15 bundle, left T3 leg nerve, left soma	catmaid_fanc_JRC2018VF:495443|catmaid_fanc:104975
495460	neuron 98767 (FANC:495460)	neuron|metathoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	skeleton, T3 leg motor neuron, T3 leg motor neuron L14 bundle, right T3 leg nerve, right soma	catmaid_fanc_JRC2018VF:495460|catmaid_fanc:113170
495476	neuron 18424 (FANC:495476)	neuron|mesothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T2 leg motor neuron, T2 leg motor neuron L1 bundle, right T2 leg nerve, skeleton, right soma	catmaid_fanc_JRC2018VF:495476|catmaid_fanc:18423
495492	neuron 12822 (FANC:495492)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 10407 & 12822, right T1 leg nerve, skeleton, right soma, leaves through damage	catmaid_fanc_JRC2018VF:495492|catmaid_fanc:12821
495512	neuron 70166 (FANC:495512)	neuron|mesothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T2 leg motor neuron, T2 leg motor neuron L1 bundle, right T2 leg nerve, skeleton, right soma	catmaid_fanc_JRC2018VF:495512|catmaid_fanc:70165
495527	neuron 10776 (FANC:495527)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L3 bundle, left-right homologs 9001 & 10776, right T1 leg nerve, skeleton, right soma	catmaid_fanc_JRC2018VF:495527|catmaid_fanc:10775
495545	neuron 33306 (FANC:495545)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	T1 leg motor neuron L2 bundle, right soma, right T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:495545|catmaid_fanc:33305
495560	neuron 10781 (FANC:495560)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	T1 leg motor neuron L2 bundle, skeleton, right T1 leg nerve, leaves through damage, right soma, left-right homologs 484 & 10781	catmaid_fanc_JRC2018VF:495560|catmaid_fanc:10780
495577	neuron 107038 (FANC:495577)	neuron|adult motor neuron	female organism|adult nervous system	skeleton, haltere motor neuron, left first abdominal nerve, haltere motor neuron T3 H1 bundle, left soma	catmaid_fanc_JRC2018VF:495577|catmaid_fanc:107037
495593	neuron 70177 (FANC:495593)	neuron|mesothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T2 leg motor neuron, T2 leg motor neuron L1 bundle, skeleton, right T2 leg nerve, right soma	catmaid_fanc_JRC2018VF:495593|catmaid_fanc:70176
